1 1:4 2:0 3:1 4:0 5:2 6:5 7:34 8:0 9:0 10:0 11:0
3 1:4 2:0 3:2 4:0 5:2 6:7 7:92 8:0 9:0 10:6 11:0
2 1:8 2:1 3:2 4:0 5:4 6:7 7:147 8:1 9:0 10:4 11:0
2 1:4 2:2 3:0 4:1 5:4 6:7 7:73 8:0 9:0 10:2 11:0
2 1:5 2:1 3:2 4:2 5:3 6:3 7:83 8:0 9:1 10:1 11:2
2 1:5 2:1 3:2 4:2 5:3 6:3 7:83 8:28 9:42 10:0 11:2
2 1:2 2:0 3:2 4:0 5:2 6:6 7:89 8:0 9:0 10:1 11:0
2 1:1 2:1 3:1 4:0 5:3 6:7 7:65 8:0 9:1 10:3 11:1
2 1:1 2:0 3:2 4:0 5:4 6:5 7:52 8:0 9:0 10:0 11:0
1 1:3 2:0 3:2 4:0 5:4 6:9 7:159 8:0 9:0 10:1 11:0
2 1:10 2:1 3:0 4:1 5:4 6:7 7:74 8:0 9:0 10:4 11:0
2 1:3 2:1 3:2 4:0 5:4 6:6 7:190 8:0 9:0 10:0 11:2
1 1:5 2:1 3:2 4:1 5:4 6:5 7:183 8:0 9:0 10:8 11:0
2 1:3 2:0 3:3 4:0 5:3 6:5 7:63 8:0 9:0 10:4 11:1
1 1:8 2:1 3:2 4:2 5:4 6:9 7:32 8:0 9:0 10:3 11:0
2 1:2 2:0 3:0 4:0 5:4 6:5 7:279 8:0 9:0 10:0 11:0
1 1:2 2:0 3:2 4:0 5:4 6:1 7:96 8:0 9:0 10:1 11:1
2 1:2 2:2 3:2 4:1 5:5 6:6 7:63 8:0 9:0 10:0 11:0
2 1:2 2:0 3:2 4:1 5:4 6:3 7:247 8:0 9:0 10:1 11:0
2 1:2 2:1 3:3 4:0 5:4 6:5 7:45 8:0 9:0 10:3 11:0
1 1:5 2:1 3:2 4:2 5:4 6:7 7:267 8:0 9:0 10:3 11:0
1 1:4 2:1 3:2 4:2 5:3 6:5 7:123 8:0 9:0 10:1 11:1
2 1:4 2:2 3:1 4:1 5:3 6:5 7:123 8:0 9:0 10:1 11:0
1 1:13 2:1 3:1 4:0 5:4 6:7 7:242 8:0 9:0 10:3 11:1
2 1:3 2:1 3:2 4:0 5:4 6:9 7:284 8:1 9:0 10:7 11:1
1 1:3 2:0 3:0 4:0 5:3 6:5 7:76 8:0 9:0 10:0 11:0
2 1:8 2:0 3:2 4:0 5:4 6:6 7:363 8:1 9:2 10:2 11:4
1 1:2 2:0 3:2 4:2 5:3 6:3 7:34 8:1 9:0 10:1 11:1
1 1:1 2:0 3:2 4:1 5:4 6:7 7:310 8:1 9:2 10:3 11:2
2 1:12 2:0 3:1 4:2 5:4 6:5 7:26 8:0 9:0 10:0 11:0
1 1:1 2:0 3:1 4:0 5:3 6:7 7:64 8:0 9:0 10:2 11:0
2 1:2 2:0 3:1 4:2 5:4 6:6 7:148 8:0 9:0 10:3 11:0
2 1:5 2:1 3:2 4:0 5:4 6:9 7:150 8:2 9:0 10:2 11:0
1 1:2 2:0 3:0 4:0 5:4 6:6 7:104 8:0 9:0 10:0 11:0
2 1:1 2:1 3:0 4:1 5:4 6:5 7:178 8:0 9:0 10:0 11:0
2 1:1 2:0 3:0 4:0 5:4 6:3 7:178 8:0 9:0 10:0 11:0
1 1:5 2:0 3:0 4:0 5:4 6:7 7:51 8:0 9:0 10:2 11:0
1 1:2 2:1 3:1 4:0 5:4 6:8 7:90 8:0 9:0 10:1 11:0
1 1:7 2:0 3:1 4:0 5:2 6:5 7:97 8:0 9:1 10:1 11:1
1 1:1 2:1 3:0 4:0 5:3 6:7 7:116 8:1 9:0 10:2 11:3
1 1:3 2:0 3:1 4:1 5:3 6:9 7:265 8:0 9:0 10:1 11:0
2 1:3 2:0 3:1 4:0 5:3 6:3 7:250 8:0 9:0 10:4 11:1
2 1:4 2:0 3:0 4:1 5:4 6:7 7:145 8:1 9:0 10:12 11:1
2 1:4 2:0 3:0 4:2 5:4 6:6 7:145 8:14 9:12 10:10 11:0
1 1:1 2:1 3:2 4:1 5:2 6:6 7:72 8:1 9:0 10:2 11:0
2 1:3 2:0 3:2 4:0 5:4 6:9 7:249 8:1 9:0 10:3 11:2
1 1:1 2:1 3:2 4:0 5:5 6:5 7:138 8:0 9:0 10:1 11:4
2 1:3 2:0 3:0 4:1 5:5 6:7 7:103 8:0 9:0 10:0 11:4
2 1:4 2:1 3:0 4:0 5:4 6:5 7:208 8:0 9:0 10:0 11:2
2 1:4 2:0 3:0 4:1 5:3 6:5 7:259 8:0 9:0 10:0 11:0
2 1:1 2:0 3:2 4:2 5:5 6:6 7:160 8:0 9:0 10:2 11:0
2 1:1 2:1 3:2 4:0 5:4 6:5 7:117 8:1 9:0 10:4 11:0
1 1:1 2:1 3:2 4:1 5:4 6:6 7:164 8:0 9:0 10:0 11:0
2 1:6 2:1 3:1 4:1 5:4 6:4 7:60 8:0 9:1 10:1 11:2
2 1:5 2:1 3:2 4:2 5:3 6:3 7:83 8:0 9:1 10:1 11:2
1 1:6 2:1 3:1 4:1 5:4 6:4 7:60 8:9 9:18 10:2 11:2
1 1:5 2:1 3:2 4:2 5:3 6:3 7:83 8:28 9:42 10:0 11:2
1 1:9 2:0 3:2 4:2 5:4 6:10 7:506 8:0 9:0 10:5 11:0
1 1:2 2:0 3:1 4:1 5:4 6:6 7:0 8:0 9:0 10:3 11:0
2 1:3 2:0 3:1 4:2 5:5 6:5 7:84 8:0 9:0 10:2 11:0
2 1:2 2:0 3:0 4:0 5:4 6:7 7:116 8:0 9:0 10:2 11:0
2 1:3 2:0 3:2 4:1 5:4 6:8 7:202 8:0 9:2 10:0 11:3
2 1:3 2:0 3:2 4:0 5:4 6:6 7:31 8:0 9:0 10:1 11:0
1 1:4 2:2 3:0 4:2 5:2 6:7 7:30 8:0 9:0 10:0 11:0
2 1:7 2:0 3:0 4:2 5:4 6:3 7:178 8:0 9:0 10:0 11:0
1 1:6 2:0 3:2 4:0 5:3 6:6 7:119 8:0 9:0 10:0 11:3
2 1:3 2:0 3:0 4:1 5:3 6:5 7:81 8:0 9:0 10:0 11:0
3 1:2 2:0 3:2 4:2 5:3 6:3 7:95 8:0 9:0 10:0 11:0
1 1:6 2:1 3:2 4:0 5:4 6:9 7:190 8:2 9:0 10:3 11:1
3 1:4 2:1 3:2 4:0 5:3 6:3 7:188 8:1 9:0 10:6 11:0
1 1:5 2:2 3:0 4:1 5:2 6:7 7:282 8:1 9:0 10:1 11:0
1 1:3 2:0 3:2 4:0 5:2 6:7 7:124 8:0 9:1 10:0 11:1
2 1:3 2:0 3:0 4:1 5:3 6:9 7:13 8:0 9:0 10:1 11:0
1 1:3 2:1 3:1 4:2 5:4 6:6 7:30 8:1 9:0 10:2 11:0
1 1:9 2:0 3:2 4:2 5:4 6:10 7:506 8:0 9:0 10:5 11:0
3 1:6 2:0 3:2 4:0 5:3 6:5 7:170 8:1 9:0 10:1 11:0
2 1:7 2:1 3:1 4:0 5:4 6:8 7:0 8:1 9:0 10:1 11:0
2 1:5 2:0 3:2 4:0 5:4 6:5 7:313 8:0 9:2 10:0 11:2
1 1:1 2:1 3:2 4:0 5:3 6:5 7:15 8:0 9:0 10:0 11:0
1 1:2 2:0 3:0 4:0 5:2 6:3 7:40 8:0 9:0 10:0 11:0
1 1:3 2:0 3:0 4:0 5:4 6:7 7:104 8:0 9:1 10:1 11:1
1 1:9 2:1 3:0 4:2 5:4 6:8 7:65 8:0 9:0 10:2 11:3
2 1:6 2:1 3:2 4:0 5:3 6:3 7:63 8:0 9:0 10:1 11:0
2 1:1 2:0 3:2 4:1 5:6 6:7 7:49 8:0 9:0 10:3 11:0
2 1:5 2:1 3:0 4:0 5:2 6:7 7:79 8:0 9:0 10:0 11:0
2 1:1 2:2 3:2 4:1 5:3 6:7 7:51 8:0 9:0 10:2 11:0
1 1:11 2:0 3:1 4:0 5:3 6:8 7:148 8:0 9:0 10:1 11:0
2 1:10 2:0 3:0 4:0 5:4 6:5 7:346 8:0 9:1 10:0 11:1
3 1:7 2:1 3:2 4:1 5:4 6:6 7:228 8:0 9:3 10:1 11:3
2 1:3 2:0 3:0 4:2 5:4 6:7 7:422 8:3 9:0 10:4 11:0
1 1:5 2:0 3:2 4:1 5:3 6:7 7:126 8:0 9:0 10:0 11:0
1 1:12 2:0 3:1 4:1 5:4 6:7 7:330 8:0 9:0 10:2 11:1
1 1:2 2:0 3:2 4:1 5:4 6:5 7:330 8:0 9:0 10:0 11:1
1 1:1 2:1 3:0 4:1 5:4 6:5 7:103 8:0 9:0 10:2 11:0
1 1:10 2:0 3:0 4:0 5:5 6:7 7:148 8:0 9:0 10:0 11:0
2 1:2 2:0 3:2 4:0 5:4 6:5 7:155 8:0 9:0 10:1 11:0
1 1:6 2:0 3:0 4:1 5:5 6:3 7:84 8:0 9:0 10:1 11:0
2 1:7 2:0 3:1 4:0 5:5 6:6 7:279 8:0 9:0 10:0 11:0
1 1:3 2:1 3:0 4:0 5:4 6:7 7:190 8:0 9:0 10:0 11:0
2 1:3 2:0 3:2 4:0 5:4 6:5 7:92 8:0 9:0 10:4 11:2
1 1:4 2:1 3:1 4:0 5:5 6:5 7:0 8:0 9:0 10:1 11:0
2 1:8 2:0 3:0 4:0 5:5 6:6 7:0 8:0 9:0 10:1 11:1
2 1:6 2:0 3:2 4:0 5:5 6:7 7:0 8:0 9:0 10:2 11:1
3 1:8 2:2 3:1 4:0 5:5 6:7 7:149 8:0 9:0 10:1 11:0
1 1:4 2:1 3:2 4:1 5:5 6:10 7:98 8:0 9:0 10:0 11:0
1 1:3 2:0 3:2 4:0 5:3 6:6 7:70 8:0 9:0 10:1 11:0
1 1:3 2:0 3:2 4:2 5:4 6:5 7:70 8:0 9:0 10:2 11:0
1 1:8 2:0 3:2 4:0 5:5 6:10 7:194 8:0 9:0 10:1 11:1
2 1:7 2:0 3:1 4:0 5:5 6:5 7:217 8:2 9:0 10:3 11:0
1 1:14 2:0 3:1 4:0 5:3 6:5 7:202 8:0 9:0 10:1 11:1
1 1:5 2:0 3:1 4:0 5:4 6:7 7:305 8:0 9:0 10:2 11:0
1 1:7 2:1 3:2 4:0 5:5 6:6 7:304 8:0 9:0 10:0 11:1
1 1:3 2:1 3:2 4:2 5:4 6:8 7:133 8:0 9:0 10:0 11:0
2 1:14 2:0 3:0 4:1 5:3 6:6 7:125 8:0 9:0 10:0 11:0
1 1:7 2:0 3:1 4:0 5:5 6:7 7:133 8:2 9:0 10:2 11:1
2 1:2 2:1 3:2 4:2 5:5 6:5 7:103 8:0 9:1 10:1 11:1
1 1:3 2:0 3:1 4:1 5:5 6:10 7:265 8:0 9:0 10:1 11:0
1 1:14 2:0 3:1 4:0 5:3 6:9 7:608 8:0 9:0 10:0 11:0
1 1:2 2:0 3:1 4:1 5:4 6:6 7:275 8:0 9:0 10:3 11:0
1 1:7 2:1 3:1 4:0 5:5 6:5 7:270 8:0 9:0 10:0 11:0
1 1:2 2:0 3:1 4:0 5:4 6:3 7:159 8:1 9:0 10:2 11:1
2 1:3 2:0 3:2 4:2 5:4 6:8 7:81 8:2 9:0 10:6 11:1
1 1:2 2:2 3:0 4:1 5:5 6:7 7:132 8:0 9:0 10:1 11:0
1 1:4 2:2 3:2 4:0 5:5 6:8 7:115 8:0 9:0 10:2 11:0
1 1:5 2:1 3:0 4:0 5:4 6:7 7:190 8:0 9:0 10:0 11:0
1 1:2 2:0 3:1 4:0 5:4 6:3 7:159 8:1 9:0 10:2 11:1
1 1:6 2:0 3:2 4:0 5:5 6:5 7:130 8:0 9:0 10:2 11:0
1 1:11 2:0 3:1 4:0 5:4 6:7 7:280 8:1 9:0 10:2 11:0
2 1:1 2:0 3:0 4:0 5:4 6:3 7:280 8:0 9:0 10:0 11:0
1 1:1 2:0 3:2 4:0 5:5 6:7 7:171 8:0 9:0 10:0 11:0
2 1:6 2:0 3:2 4:0 5:4 6:5 7:138 8:2 9:0 10:2 11:5
1 1:4 2:2 3:2 4:0 5:5 6:5 7:159 8:1 9:0 10:1 11:0
2 1:2 2:1 3:1 4:0 5:4 6:7 7:1324 8:0 9:0 10:0 11:0
2 1:3 2:1 3:0 4:1 5:4 6:5 7:139 8:0 9:0 10:3 11:0
2 1:6 2:1 3:1 4:1 5:3 6:3 7:167 8:1 9:0 10:4 11:1
1 1:4 2:1 3:2 4:1 5:3 6:5 7:285 8:4 9:0 10:5 11:0
2 1:1 2:0 3:0 4:0 5:3 6:5 7:241 8:0 9:0 10:0 11:0
3 1:4 2:2 3:2 4:0 5:4 6:5 7:165 8:0 9:0 10:0 11:1
1 1:7 2:1 3:1 4:0 5:4 6:5 7:129 8:3 9:0 10:3 11:0
2 1:3 2:2 3:0 4:0 5:4 6:5 7:92 8:2 9:0 10:3 11:0
1 1:5 2:0 3:2 4:0 5:3 6:3 7:28 8:0 9:0 10:0 11:0
1 1:5 2:0 3:1 4:2 5:3 6:6 7:14 8:2 9:0 10:2 11:0
2 1:6 2:1 3:2 4:2 5:3 6:3 7:50 8:0 9:0 10:0 11:0
2 1:1 2:0 3:1 4:1 5:4 6:7 7:45 8:0 9:0 10:3 11:0
1 1:10 2:2 3:2 4:0 5:5 6:7 7:324 8:0 9:0 10:0 11:0
2 1:1 2:0 3:1 4:3 5:3 6:5 7:66 8:3 9:0 10:3 11:0
2 1:1 2:0 3:1 4:0 5:3 6:5 7:34 8:0 9:2 10:1 11:2
1 1:4 2:0 3:0 4:0 5:2 6:8 7:174 8:0 9:0 10:0 11:0
1 1:7 2:0 3:0 4:1 5:4 6:4 7:210 8:0 9:0 10:0 11:0
2 1:1 2:0 3:1 4:0 5:4 6:6 7:162 8:0 9:0 10:0 11:0
1 1:14 2:2 3:2 4:0 5:3 6:8 7:214 8:0 9:0 10:2 11:0
1 1:6 2:2 3:1 4:0 5:4 6:8 7:91 8:0 9:0 10:3 11:0
1 1:4 2:1 3:0 4:0 5:3 6:8 7:180 8:0 9:0 10:0 11:0
2 1:5 2:2 3:1 4:0 5:3 6:7 7:159 8:2 9:0 10:2 11:0
1 1:2 2:0 3:2 4:0 5:4 6:5 7:101 8:0 9:0 10:0 11:0
1 1:6 2:1 3:2 4:1 5:5 6:10 7:274 8:1 9:0 10:11 11:0
1 1:0 2:0 3:2 4:1 5:4 6:7 7:274 8:0 9:0 10:0 11:0
2 1:0 2:0 3:1 4:0 5:4 6:7 7:274 8:0 9:0 10:0 11:0
1 1:5 2:1 3:1 4:0 5:4 6:9 7:407 8:1 9:1 10:1 11:1
2 1:1 2:1 3:0 4:1 5:4 6:7 7:130 8:0 9:0 10:0 11:0
2 1:1 2:0 3:1 4:1 5:4 6:8 7:347 8:0 9:0 10:1 11:0
2 1:1 2:0 3:0 4:0 5:3 6:3 7:7 8:0 9:0 10:0 11:0
1 1:2 2:0 3:1 4:0 5:3 6:3 7:138 8:0 9:0 10:0 11:0
2 1:1 2:0 3:0 4:0 5:2 6:1 7:42 8:0 9:0 10:0 11:0
1 1:5 2:1 3:1 4:0 5:4 6:9 7:315 8:0 9:0 10:0 11:0
2 1:3 2:1 3:0 4:0 5:2 6:3 7:118 8:0 9:0 10:0 11:0
1 1:7 2:1 3:1 4:1 5:3 6:7 7:36 8:0 9:0 10:2 11:0
2 1:2 2:1 3:0 4:0 5:4 6:5 7:129 8:0 9:0 10:0 11:0
2 1:1 2:1 3:2 4:0 5:4 6:7 7:1639 8:0 9:6 10:0 11:6
3 1:1 2:2 3:2 4:1 5:3 6:7 7:41 8:0 9:0 10:1 11:0
1 1:1 2:1 3:1 4:1 5:5 6:4 7:21 8:0 9:0 10:0 11:1
2 1:5 2:2 3:2 4:2 5:5 6:8 7:1455 8:6 9:0 10:7 11:0
2 1:3 2:1 3:1 4:1 5:6 6:6 7:81 8:0 9:0 10:4 11:0
1 1:4 2:0 3:1 4:2 5:5 6:5 7:258 8:2 9:0 10:6 11:1
1 1:4 2:1 3:0 4:1 5:3 6:7 7:138 8:1 9:0 10:1 11:0
2 1:2 2:3 3:2 4:0 5:5 6:6 7:109 8:0 9:1 10:0 11:1
2 1:3 2:1 3:2 4:0 5:3 6:8 7:104 8:0 9:0 10:0 11:0
2 1:6 2:0 3:2 4:0 5:4 6:8 7:361 8:25 9:40 10:2 11:0
2 1:5 2:0 3:2 4:0 5:4 6:7 7:361 8:0 9:0 10:2 11:0
2 1:1 2:0 3:1 4:0 5:4 6:10 7:63 8:0 9:0 10:1 11:0
2 1:1 2:1 3:0 4:1 5:3 6:7 7:105 8:0 9:0 10:3 11:0
2 1:1 2:0 3:1 4:0 5:3 6:4 7:124 8:0 9:0 10:4 11:1
2 1:2 2:0 3:0 4:0 5:3 6:3 7:69 8:0 9:0 10:0 11:0
2 1:2 2:0 3:1 4:0 5:3 6:3 7:44 8:0 9:0 10:4 11:1
2 1:2 2:1 3:1 4:0 5:4 6:5 7:83 8:0 9:0 10:2 11:0
1 1:6 2:1 3:0 4:0 5:4 6:5 7:100 8:0 9:0 10:1 11:0
1 1:2 2:1 3:0 4:1 5:2 6:6 7:0 8:0 9:0 10:0 11:0
2 1:1 2:0 3:0 4:0 5:4 6:5 7:161 8:0 9:0 10:3 11:0
1 1:4 2:2 3:0 4:0 5:4 6:7 7:120 8:0 9:0 10:1 11:0
2 1:3 2:1 3:0 4:0 5:3 6:7 7:196 8:0 9:0 10:4 11:0
2 1:1 2:1 3:2 4:0 5:4 6:5 7:44 8:0 9:0 10:1 11:0
2 1:3 2:0 3:2 4:1 5:4 6:8 7:44 8:0 9:0 10:0 11:0
1 1:1 2:0 3:0 4:0 5:4 6:5 7:12 8:0 9:0 10:0 11:0
1 1:1 2:0 3:1 4:1 5:4 6:8 7:12 8:0 9:0 10:1 11:0
1 1:5 2:0 3:1 4:1 5:4 6:5 7:199 8:0 9:0 10:0 11:0
2 1:1 2:0 3:0 4:0 5:4 6:4 7:62 8:0 9:0 10:0 11:0
2 1:1 2:0 3:2 4:1 5:3 6:1 7:56 8:0 9:0 10:0 11:0
1 1:3 2:0 3:1 4:3 5:3 6:5 7:111 8:0 9:0 10:2 11:0
1 1:6 2:0 3:1 4:1 5:4 6:5 7:89 8:0 9:2 10:0 11:2
1 1:4 2:0 3:0 4:0 5:2 6:7 7:0 8:0 9:0 10:0 11:0
1 1:3 2:2 3:2 4:0 5:4 6:7 7:54 8:2 9:0 10:2 11:0
1 1:4 2:1 3:1 4:1 5:4 6:7 7:144 8:0 9:0 10:0 11:0
2 1:4 2:0 3:2 4:1 5:4 6:7 7:319 8:1 9:0 10:1 11:0
2 1:5 2:1 3:1 4:0 5:5 6:5 7:199 8:0 9:0 10:1 11:0
3 1:3 2:1 3:2 4:0 5:3 6:4 7:98 8:0 9:0 10:1 11:1
3 1:2 2:0 3:2 4:0 5:3 6:6 7:102 8:0 9:1 10:0 11:1
3 1:5 2:2 3:2 4:0 5:4 6:9 7:130 8:1 9:0 10:3 11:0
2 1:1 2:1 3:2 4:1 5:4 6:5 7:43 8:0 9:0 10:0 11:0
2 1:4 2:1 3:0 4:1 5:5 6:8 7:146 8:0 9:0 10:0 11:0
3 1:5 2:1 3:2 4:0 5:5 6:8 7:129 8:0 9:0 10:0 11:1
2 1:1 2:0 3:1 4:0 5:4 6:8 7:47 8:0 9:0 10:0 11:0
3 1:1 2:2 3:2 4:0 5:4 6:7 7:58 8:0 9:0 10:1 11:2
2 1:1 2:1 3:2 4:0 5:4 6:6 7:58 8:0 9:0 10:0 11:0
1 1:7 2:2 3:2 4:1 5:5 6:10 7:173 8:0 9:0 10:1 11:0
3 1:3 2:1 3:2 4:0 5:3 6:5 7:171 8:0 9:0 10:0 11:0
2 1:2 2:0 3:0 4:0 5:4 6:3 7:38 8:0 9:0 10:0 11:0
2 1:2 2:0 3:1 4:0 5:4 6:7 7:95 8:0 9:0 10:1 11:0
2 1:1 2:0 3:0 4:1 5:4 6:6 7:45 8:0 9:0 10:0 11:0
2 1:1 2:1 3:1 4:0 5:2 6:7 7:182 8:0 9:0 10:1 11:0
2 1:3 2:0 3:0 4:0 5:4 6:6 7:122 8:2 9:0 10:4 11:0
2 1:2 2:0 3:0 4:0 5:3 6:7 7:111 8:0 9:0 10:0 11:0
2 1:3 2:1 3:1 4:0 5:5 6:5 7:48 8:1 9:0 10:1 11:0
3 1:7 2:2 3:2 4:0 5:4 6:8 7:133 8:2 9:0 10:3 11:0
1 1:3 2:1 3:0 4:1 5:3 6:4 7:118 8:0 9:0 10:0 11:0
1 1:2 2:0 3:0 4:2 5:2 6:6 7:0 8:0 9:0 10:0 11:0
2 1:1 2:0 3:2 4:0 5:4 6:5 7:41 8:0 9:0 10:1 11:2
1 1:3 2:1 3:0 4:1 5:5 6:5 7:88 8:0 9:0 10:3 11:1
2 1:3 2:0 3:0 4:0 5:3 6:7 7:98 8:0 9:0 10:0 11:0
1 1:2 2:1 3:0 4:2 5:3 6:3 7:13 8:0 9:0 10:0 11:0
2 1:1 2:0 3:0 4:0 5:3 6:5 7:216 8:0 9:0 10:0 11:0
1 1:2 2:2 3:1 4:1 5:5 6:10 7:0 8:1 9:0 10:3 11:1
1 1:6 2:3 3:1 4:0 5:4 6:6 7:41 8:0 9:0 10:3 11:0
2 1:3 2:1 3:1 4:0 5:4 6:3 7:96 8:0 9:0 10:0 11:0
2 1:3 2:1 3:1 4:0 5:5 6:3 7:39 8:0 9:0 10:5 11:1
2 1:1 2:0 3:1 4:1 5:5 6:5 7:20 8:0 9:0 10:1 11:0
2 1:2 2:1 3:2 4:0 5:4 6:8 7:80 8:2 9:0 10:2 11:0
2 1:1 2:2 3:1 4:2 5:4 6:6 7:192 8:0 9:0 10:0 11:2
1 1:2 2:1 3:2 4:0 5:5 6:7 7:72 8:0 9:0 10:0 11:0
1 1:6 2:1 3:1 4:3 5:4 6:4 7:660 8:0 9:0 10:0 11:0
2 1:1 2:0 3:2 4:0 5:4 6:5 7:125 8:0 9:0 10:1 11:0
1 1:6 2:0 3:0 4:0 5:4 6:5 7:280 8:0 9:1 10:2 11:1
1 1:6 2:0 3:2 4:0 5:4 6:6 7:171 8:0 9:0 10:0 11:0
2 1:1 2:1 3:1 4:0 5:4 6:6 7:168 8:0 9:0 10:1 11:0
2 1:2 2:1 3:0 4:0 5:5 6:9 7:138 8:0 9:0 10:0 11:0
2 1:2 2:0 3:0 4:0 5:4 6:7 7:1210 8:0 9:0 10:0 11:0
1 1:6 2:1 3:1 4:2 5:4 6:7 7:127 8:3 9:0 10:3 11:1
2 1:2 2:1 3:1 4:1 5:4 6:7 7:209 8:0 9:0 10:0 11:0
1 1:1 2:1 3:1 4:0 5:5 6:9 7:81 8:0 9:0 10:4 11:0
3 1:2 2:2 3:0 4:2 5:4 6:5 7:96 8:2 9:0 10:4 11:1
2 1:2 2:1 3:0 4:0 5:5 6:3 7:108 8:0 9:0 10:0 11:0
1 1:6 2:1 3:1 4:0 5:4 6:6 7:37 8:0 9:0 10:0 11:0
1 1:3 2:0 3:0 4:0 5:4 6:7 7:100 8:0 9:0 10:0 11:0
1 1:6 2:1 3:2 4:0 5:3 6:7 7:120 8:0 9:0 10:1 11:0
1 1:3 2:1 3:0 4:0 5:4 6:5 7:91 8:0 9:0 10:0 11:0
2 1:2 2:1 3:0 4:0 5:4 6:3 7:204 8:0 9:1 10:0 11:1
2 1:1 2:1 3:2 4:5 5:4 6:8 7:85 8:0 9:0 10:0 11:0
2 1:3 2:1 3:0 4:2 5:4 6:4 7:80 8:0 9:0 10:1 11:0
2 1:1 2:1 3:2 4:0 5:4 6:3 7:109 8:0 9:0 10:0 11:0
1 1:5 2:0 3:2 4:0 5:4 6:5 7:80 8:1 9:0 10:1 11:1
1 1:5 2:0 3:0 4:0 5:3 6:7 7:269 8:0 9:0 10:0 11:0
2 1:5 2:0 3:1 4:0 5:4 6:5 7:110 8:0 9:0 10:0 11:0
3 1:6 2:2 3:1 4:1 5:4 6:5 7:121 8:4 9:0 10:7 11:0
1 1:9 2:0 3:1 4:0 5:5 6:12 7:324 8:0 9:0 10:1 11:0
2 1:10 2:0 3:2 4:0 5:4 6:5 7:418 8:0 9:0 10:1 11:0
2 1:2 2:1 3:1 4:0 5:4 6:5 7:214 8:0 9:0 10:1 11:0
2 1:1 2:0 3:0 4:1 5:4 6:8 7:24 8:2 9:0 10:2 11:0
2 1:2 2:0 3:2 4:0 5:3 6:3 7:52 8:0 9:0 10:2 11:0
2 1:1 2:0 3:2 4:1 5:2 6:7 7:158 8:0 9:0 10:0 11:0
2 1:3 2:2 3:2 4:0 5:3 6:7 7:0 8:0 9:0 10:1 11:0
1 1:4 2:1 3:2 4:0 5:4 6:7 7:230 8:0 9:0 10:0 11:0
2 1:1 2:1 3:0 4:0 5:5 6:8 7:185 8:0 9:0 10:2 11:4
2 1:1 2:1 3:0 4:1 5:4 6:3 7:105 8:0 9:0 10:2 11:0
2 1:2 2:0 3:0 4:0 5:3 6:3 7:86 8:0 9:0 10:0 11:0
1 1:2 2:2 3:2 4:0 5:5 6:4 7:176 8:1 9:0 10:1 11:0
3 1:3 2:1 3:2 4:0 5:4 6:5 7:82 8:1 9:0 10:1 11:0
3 1:8 2:0 3:1 4:0 5:4 6:5 7:151 8:0 9:0 10:1 11:0
1 1:8 2:1 3:1 4:1 5:3 6:5 7:183 8:1 9:0 10:3 11:0
2 1:2 2:0 3:1 4:0 5:5 6:6 7:43 8:0 9:0 10:3 11:1
1 1:2 2:0 3:2 4:0 5:3 6:8 7:108 8:0 9:0 10:2 11:2
2 1:1 2:1 3:1 4:1 5:4 6:7 7:56 8:0 9:0 10:4 11:0
3 1:1 2:2 3:2 4:2 5:5 6:7 7:72 8:4 9:0 10:6 11:0
1 1:2 2:2 3:2 4:0 5:5 6:11 7:107 8:0 9:0 10:1 11:0
2 1:2 2:1 3:0 4:0 5:2 6:3 7:46 8:0 9:0 10:1 11:0
1 1:1 2:2 3:0 4:0 5:4 6:5 7:46 8:0 9:0 10:0 11:0
2 1:3 2:2 3:2 4:1 5:4 6:6 7:399 8:0 9:0 10:0 11:0
1 1:9 2:0 3:2 4:0 5:4 6:6 7:187 8:0 9:0 10:0 11:1
1 1:0 2:1 3:1 4:0 5:4 6:5 7:187 8:0 9:0 10:3 11:0
1 1:0 2:1 3:1 4:0 5:3 6:5 7:187 8:0 9:0 10:0 11:0
1 1:3 2:2 3:3 4:1 5:5 6:6 7:124 8:0 9:1 10:3 11:0
1 1:5 2:0 3:2 4:0 5:4 6:7 7:13 8:0 9:0 10:3 11:0
2 1:1 2:0 3:0 4:1 5:5 6:8 7:106 8:0 9:0 10:0 11:0
2 1:4 2:0 3:2 4:0 5:4 6:7 7:21 8:1 9:0 10:1 11:0
3 1:9 2:2 3:0 4:1 5:4 6:7 7:84 8:0 9:0 10:7 11:0
3 1:4 2:2 3:2 4:1 5:4 6:6 7:172 8:0 9:0 10:9 11:0
2 1:2 2:0 3:0 4:0 5:4 6:5 7:133 8:0 9:0 10:2 11:0
2 1:5 2:0 3:2 4:0 5:4 6:8 7:152 8:1 9:0 10:1 11:0
2 1:1 2:1 3:2 4:2 5:3 6:7 7:77 8:2 9:0 10:2 11:0
1 1:3 2:0 3:1 4:0 5:3 6:3 7:13 8:0 9:0 10:0 11:0
1 1:6 2:0 3:0 4:0 5:3 6:5 7:243 8:2 9:0 10:2 11:0
1 1:2 2:0 3:1 4:1 5:4 6:8 7:162 8:0 9:0 10:2 11:0
3 1:3 2:0 3:1 4:0 5:5 6:8 7:0 8:0 9:0 10:1 11:1
1 1:2 2:1 3:2 4:1 5:6 6:8 7:107 8:0 9:0 10:0 11:0
1 1:5 2:1 3:1 4:2 5:6 6:7 7:210 8:1 9:0 10:1 11:0
2 1:6 2:0 3:0 4:0 5:2 6:5 7:45 8:0 9:0 10:0 11:0
